path,domain,min_monet_nn,phash
data\photo_jpg\5c096f6c6b.jpg,photo,0.25809574127197266,81e7551e28c17f36
data\photo_jpg\5c097be130.jpg,photo,0.1969904899597168,c4810bfd707a7972
data\photo_jpg\5c2de90d27.jpg,photo,0.25883954763412476,c0bf68d7a3759228
data\photo_jpg\5c3849313d.jpg,photo,0.20480239391326904,b585fc3e27948349
data\photo_jpg\5c399c47f2.jpg,photo,0.19053196907043457,83fcbc2743883c37
data\photo_jpg\5c3afc56ce.jpg,photo,0.43164610862731934,e58cda32b54b0ccd
data\photo_jpg\5c3d598219.jpg,photo,0.3525373339653015,9c83e3eaea494c8e
data\photo_jpg\5c50599656.jpg,photo,0.320476770401001,85be6af87187330c
data\photo_jpg\5c556d2c26.jpg,photo,0.42095470428466797,d05c9b2c5ffa1941
data\photo_jpg\5c55bd3c02.jpg,photo,0.2842460870742798,807fef00149fc39e
data\photo_jpg\5c574cd9b7.jpg,photo,0.3756486177444458,a7132ab7d8156695
data\photo_jpg\5c6144e5be.jpg,photo,0.2496001124382019,fac6067c1cb1e493
data\photo_jpg\5c6c72ff95.jpg,photo,0.33111459016799927,90cf45437ab9cd46
data\photo_jpg\5c8a36d364.jpg,photo,0.3410792946815491,c4dcb32e5c413e33
data\photo_jpg\5c9487be68.jpg,photo,0.25285303592681885,cf946b17c8378874
data\photo_jpg\5c9979287f.jpg,photo,0.3175848722457886,d4254fda60836fd4
data\photo_jpg\5c9b9f20eb.jpg,photo,0.2409815788269043,938646312d2dcf6b
data\photo_jpg\5ca98fc2af.jpg,photo,0.23860472440719604,94cdfb4439a19c78
data\photo_jpg\5cb9dcf772.jpg,photo,0.24005383253097534,9af99f16060e663a
data\photo_jpg\5cc20cb7e7.jpg,photo,0.2307220697402954,93c3e84c4ec363e3
data\photo_jpg\5ce9aaf1e0.jpg,photo,0.23225635290145874,b48acb463dbc3a07
data\photo_jpg\5cf2ea15af.jpg,photo,0.2802612781524658,c897738c7837c932
data\photo_jpg\5cff9ca17c.jpg,photo,0.2843172550201416,d4886f653f1890f3
data\photo_jpg\5d03870821.jpg,photo,0.2880764603614807,91d8443bde4539f2
data\photo_jpg\5d10d088ee.jpg,photo,0.22060513496398926,d4932d6dc9949b94
data\photo_jpg\5d1671f99b.jpg,photo,0.3233778476715088,a60ef1e33447960f
data\photo_jpg\5d1d521c3f.jpg,photo,0.2966569662094116,f575c041c7ad509e
data\photo_jpg\5d23c3c935.jpg,photo,0.29332679510116577,fff0800b3c704bd5
data\photo_jpg\5d3ce96256.jpg,photo,0.25013482570648193,c53f65b4d28c056d
data\photo_jpg\5d4377db4a.jpg,photo,0.31676989793777466,8bb47247ee291a8d
data\photo_jpg\5d53f82763.jpg,photo,0.2911386489868164,b0fb5d0879b6c283
data\photo_jpg\5d5d5c6cec.jpg,photo,0.30480581521987915,9d37262cc35a594b
data\photo_jpg\5d77349c0e.jpg,photo,0.17753714323043823,c09cf9827bacb233
data\photo_jpg\5d7b441aa9.jpg,photo,0.24825024604797363,ccd17218de2b8cdc
data\photo_jpg\5d875c63ab.jpg,photo,0.22004729509353638,c7cb91c8319264fe
data\photo_jpg\5d87fdb2c6.jpg,photo,0.2111307978630066,9c8c632ff32660b5
data\photo_jpg\5d8939501e.jpg,photo,0.22526895999908447,b8666974f3145b1a
data\photo_jpg\5d90dbd1ca.jpg,photo,0.3377871513366699,d23978972dd2313c
data\photo_jpg\5da725f8d7.jpg,photo,0.20888710021972656,a0c7bf803f3d4171
data\photo_jpg\5da88da947.jpg,photo,0.24631112813949585,951b663ccc6314e7
data\photo_jpg\5dcdf86cfb.jpg,photo,0.26611411571502686,8282e1795e8e67e3
data\photo_jpg\5dcfd3a36f.jpg,photo,0.261435329914093,90cf74cb36c80bb6
data\photo_jpg\5ddb1eae61.jpg,photo,0.2709372639656067,b2af0d10f3fb6444
data\photo_jpg\5de7aa1645.jpg,photo,0.2565935254096985,caa525ea5b549636
data\photo_jpg\5ded03d0f9.jpg,photo,0.2747633457183838,d1f1991a1cad1d0f
data\photo_jpg\5e0062d8c4.jpg,photo,0.25581449270248413,9ec0a1ade9671d91
data\photo_jpg\5e0082e751.jpg,photo,0.3181997537612915,9e81419ef7219877
data\photo_jpg\5e05579bfb.jpg,photo,0.2647327780723572,8595b1e86c6acb53
data\photo_jpg\5e0b43957f.jpg,photo,0.5180369019508362,d1d45bd629562ad4
data\photo_jpg\5e187eb93f.jpg,photo,0.2440834641456604,c099df2d64d2922f
data\photo_jpg\5e23eef10f.jpg,photo,0.20182323455810547,a09f1fe80d96781d
data\photo_jpg\5e49c27b03.jpg,photo,0.23833167552947998,c8e8f756229f40ea
data\photo_jpg\5e4de25a9c.jpg,photo,0.19518500566482544,80f0c8c35f87be59
data\photo_jpg\5e5c74bded.jpg,photo,0.17353814840316772,a5f02d21cfaa0f3a
data\photo_jpg\5e62cdccf1.jpg,photo,0.23424017429351807,91a2b35a591f2a57
data\photo_jpg\5e64b64de8.jpg,photo,0.2715572714805603,da3f1534616817c7
data\photo_jpg\5e80458f0d.jpg,photo,0.25830262899398804,879d3cdc703706d1
data\photo_jpg\5e8a5f5d3b.jpg,photo,0.30639922618865967,cc4333f03d3c6371
data\photo_jpg\5e8afd118f.jpg,photo,0.274718701839447,92ed89720d4bb2ad
data\photo_jpg\5e9b6ee1a4.jpg,photo,0.22428125143051147,9d90e0e33c3f4707
data\photo_jpg\5e9d609ee7.jpg,photo,0.31447529792785645,9b5a346767501cec
data\photo_jpg\5e9f0eec0c.jpg,photo,0.3316728472709656,c17504fcc22f726b
data\photo_jpg\5ea13d56aa.jpg,photo,0.28344887495040894,8fce36b0619f1c64
data\photo_jpg\5eaccc99bf.jpg,photo,0.2806185483932495,e1d8963fc9621c35
data\photo_jpg\5eb792b2be.jpg,photo,0.22742533683776855,88c79327da34c13f
data\photo_jpg\5ed2785909.jpg,photo,0.2704693078994751,89bc165324ebe1ae
data\photo_jpg\5ed86a6d0b.jpg,photo,0.433560848236084,e4701bbc9c6626cd
data\photo_jpg\5edefd0d0f.jpg,photo,0.24039143323898315,d497aa2a47d51d23
data\photo_jpg\5ee0ea499b.jpg,photo,0.1883918046951294,91f8e26b19876666
data\photo_jpg\5ee88f0c5f.jpg,photo,0.24109983444213867,eae8d8d6d60181e7
data\photo_jpg\5ee96ba98d.jpg,photo,0.21220320463180542,d284ede0737c9907
data\photo_jpg\5ef70f37ea.jpg,photo,0.23733723163604736,dff8d0c7374a2015
data\photo_jpg\5f02c26178.jpg,photo,0.22973746061325073,c11e4396234d37ee
data\photo_jpg\5f0d21c2b1.jpg,photo,0.1964493989944458,c198fe304380fe7b
data\photo_jpg\5f14f7641d.jpg,photo,0.3442820906639099,9181e6ee7830b9ec
data\photo_jpg\5f24335241.jpg,photo,0.37163668870925903,9b9925acccea91cc
data\photo_jpg\5f25cbc263.jpg,photo,0.17075324058532715,aaa55c1e33165bac
data\photo_jpg\5f2b8fa71a.jpg,photo,0.2570003867149353,9584353da505b5fc
data\photo_jpg\5f34ec2686.jpg,photo,0.22549676895141602,9c6643cc3f60b84f
data\photo_jpg\5f4018d615.jpg,photo,0.34006208181381226,f7b443430c7cbc4c
data\photo_jpg\5f4612d92b.jpg,photo,0.23149609565734863,cb4cc223297cf4cb
data\photo_jpg\5f477576c5.jpg,photo,0.24424177408218384,92c5691b96e5699a
data\photo_jpg\5f477a5c46.jpg,photo,0.2972967028617859,92e26985927aed8d
data\photo_jpg\5f674f802b.jpg,photo,0.24793672561645508,eccb36b731062ce1
data\photo_jpg\5f6acdd885.jpg,photo,0.3878992795944214,942d50c8bf3ba5e2
data\photo_jpg\5f7a943ad3.jpg,photo,0.27386289834976196,94968a726af06f63
data\photo_jpg\5f824e47e4.jpg,photo,0.277567982673645,963eb970a1736698
data\photo_jpg\5fb5327415.jpg,photo,0.2641599178314209,bb91c56e903b9538
data\photo_jpg\5fcf902716.jpg,photo,0.24871826171875,95af0bd495134bc9
data\photo_jpg\5fd438d742.jpg,photo,0.2854447364807129,85a78afa7a7024ad
data\photo_jpg\5ff7a6bd52.jpg,photo,0.34015077352523804,d191716125771ebc
data\photo_jpg\5fffc71069.jpg,photo,0.1818253993988037,80d4fd276b2adc94
data\photo_jpg\600adb121f.jpg,photo,0.24335366487503052,cce39c33983336a6
data\photo_jpg\60149bcbbf.jpg,photo,0.2145894169807434,c48c2b43fc3c63d3
data\photo_jpg\60268cfb2f.jpg,photo,0.2210347056388855,83f8c4a358bde29c
data\photo_jpg\604547096b.jpg,photo,0.2021089792251587,d8fb500cecce6d60
data\photo_jpg\6045dd5804.jpg,photo,0.3918444514274597,c3c37a0ce33c64e3
data\photo_jpg\604c154a10.jpg,photo,0.2155025601387024,d4bbcae50a32b487
data\photo_jpg\604d51ecdb.jpg,photo,0.3391166925430298,b3824d9df046e569
data\photo_jpg\604eee6de2.jpg,photo,0.41131532192230225,89ca579ec8d29e89
data\photo_jpg\6058fe8ba4.jpg,photo,0.2309962511062622,c5ad3b3ea26528d1
data\photo_jpg\605c399821.jpg,photo,0.215390145778656,eca4d21b1be1a4ec
data\photo_jpg\606bc88bf5.jpg,photo,0.22086560726165771,c5e30b3dc8a9625b
data\photo_jpg\606ea8c853.jpg,photo,0.2861279845237732,c07f829879b6c566
data\photo_jpg\606edf9e69.jpg,photo,0.2820114493370056,d8d702356dc93867
data\photo_jpg\607508ca60.jpg,photo,0.28967148065567017,bbd1c46e846ec163
data\photo_jpg\6090cac2ca.jpg,photo,0.31618601083755493,dc6e26c749991965
data\photo_jpg\609699b9f5.jpg,photo,0.22786051034927368,b2b0c9848cccf73b
data\photo_jpg\6099732dd8.jpg,photo,0.28258442878723145,c3f83ca77253a90a
data\photo_jpg\60a6fdd5c0.jpg,photo,0.2724086046218872,d1ed32986c76c9a4
data\photo_jpg\60ac278e96.jpg,photo,0.2934904098510742,c43b3b1fc2c27dc0
data\photo_jpg\60adaaa8fa.jpg,photo,0.26748472452163696,cd26e107d3c152f9
data\photo_jpg\60ee84f0e3.jpg,photo,0.27315688133239746,bb13b94e64623cac
data\photo_jpg\60f455c446.jpg,photo,0.2659481167793274,9292b813d27cec67
data\photo_jpg\60f7b3ce84.jpg,photo,0.23586273193359375,9380e44b799f9c6c
data\photo_jpg\60fa0dced3.jpg,photo,0.2230013608932495,a3eff43808039bf4
data\photo_jpg\610b2e40b1.jpg,photo,0.33857011795043945,c4ac921b1899d9fe
data\photo_jpg\610ff29105.jpg,photo,0.2291179895401001,c5e94907b27ac758
data\photo_jpg\6113839c53.jpg,photo,0.22949427366256714,a7a5d4181a9bd3d1
data\photo_jpg\611ce907ee.jpg,photo,0.37015771865844727,a492dae9d994133b
data\photo_jpg\6127261426.jpg,photo,0.3307437300682068,cfc6393864cd8732
data\photo_jpg\612de09c0e.jpg,photo,0.2996513843536377,906a55ad52d56b96
data\photo_jpg\612eb28781.jpg,photo,0.2339739203453064,928e7f7890c93599
data\photo_jpg\613592c5ba.jpg,photo,0.18586993217468262,c78f3e3a51c105ad
data\photo_jpg\614aebf996.jpg,photo,0.21589058637619019,9894efaa3bc81c56
data\photo_jpg\614dcbd1b6.jpg,photo,0.25636154413223267,ca9b2560da9b25cd
data\photo_jpg\614e5368b3.jpg,photo,0.2753823399543762,87f87b053823dc53
data\photo_jpg\6157aa63b5.jpg,photo,0.1888311505317688,8decac016f62d74a
data\photo_jpg\615f1a41e2.jpg,photo,0.24054574966430664,8d8993a37242fa5e
data\photo_jpg\6163883314.jpg,photo,0.40772849321365356,a5e783c0e862db93
data\photo_jpg\6165bb7d20.jpg,photo,0.31499773263931274,958a62d5aa63d5aa
data\photo_jpg\618573a4c0.jpg,photo,0.2742244005203247,91e44e711b0fe1f8
data\photo_jpg\618c3a93a6.jpg,photo,0.27259838581085205,81c654db1639d55e
data\photo_jpg\619868817c.jpg,photo,0.33504772186279297,8383b131b7396e4e
data\photo_jpg\61c0bf55f3.jpg,photo,0.2684789299964905,8eb226c95f14f86c
data\photo_jpg\61ca26c3f0.jpg,photo,0.36994028091430664,996c6b996493a2e9
data\photo_jpg\61d1dacb0a.jpg,photo,0.22500544786453247,b7c13f304d38f603
data\photo_jpg\61e0412438.jpg,photo,0.2447332739830017,9295e9d0a8ce47e9
data\photo_jpg\61efe98c2b.jpg,photo,0.19743365049362183,9cc67523d85c64b9
data\photo_jpg\61f0619994.jpg,photo,0.2427428960800171,b5f07675e0346c85
data\photo_jpg\61f337301f.jpg,photo,0.278236448764801,eec0913f94b5944b
data\photo_jpg\61f79ea5e3.jpg,photo,0.30620092153549194,80de4b2532daed35
data\photo_jpg\61febf655e.jpg,photo,0.22834771871566772,9791463c8ec07e3b
data\photo_jpg\6203a47be6.jpg,photo,0.2996068000793457,aad445bb7a688555
data\photo_jpg\6203de934f.jpg,photo,0.23839211463928223,85f44dbb603f3087
data\photo_jpg\6203e44a0b.jpg,photo,0.265727162361145,9d8a62b1ac6a996e
data\photo_jpg\6216948548.jpg,photo,0.21629023551940918,c9892de4c78259eb
data\photo_jpg\623226574f.jpg,photo,0.27699798345565796,997be0a5c75a9a50
data\photo_jpg\6233033047.jpg,photo,0.23623299598693848,c13c7f6180af7788
data\photo_jpg\6233a14e7a.jpg,photo,0.22826093435287476,c12679b31ec4e31e
data\photo_jpg\62428234ef.jpg,photo,0.2115553617477417,d60d833a69e07ec3
data\photo_jpg\62556af40e.jpg,photo,0.3043310046195984,80bcfe83a0fccb26
data\photo_jpg\6256e7fb82.jpg,photo,0.26755595207214355,c4c9092eb0137f3f
data\photo_jpg\62601c808e.jpg,photo,0.1896229386329651,d781958fb436cd88
data\photo_jpg\626caaa1ce.jpg,photo,0.34443509578704834,dd7d31c0cd7d2248
data\photo_jpg\627532c78c.jpg,photo,0.20981615781784058,9ee0e10eccf102fe
data\photo_jpg\6276c2f781.jpg,photo,0.3042899966239929,89c9ede6c2c2ad34
data\photo_jpg\6280ca0cf1.jpg,photo,0.2459757924079895,990776380edf730a
data\photo_jpg\6297c1fc75.jpg,photo,0.2851995825767517,d1d72e29e98b2ea0
data\photo_jpg\62a4327b05.jpg,photo,0.38164210319519043,b4624b14d5b56b6a
data\photo_jpg\62a86886a4.jpg,photo,0.19227254390716553,f790841f53e56662
data\photo_jpg\62ada6e480.jpg,photo,0.34580761194229126,90b3474c263779cd
data\photo_jpg\62ae12c529.jpg,photo,0.3118392825126648,c28c6db399c92ce6
data\photo_jpg\62b043985f.jpg,photo,0.2727089524269104,dfab94d040242bdf
data\photo_jpg\62b1939e2e.jpg,photo,0.2399693727493286,949c6a633499f87a
data\photo_jpg\62b6c6c11d.jpg,photo,0.24818426370620728,859d8d4d6963b272
data\photo_jpg\62bb8501e8.jpg,photo,0.27737605571746826,9c96286b93372dcc
data\photo_jpg\62bff6d96f.jpg,photo,0.2701457738876343,92830c4c2ff3ebb4
data\photo_jpg\62c54774f6.jpg,photo,0.2152237892150879,91c6356ed99608f3
data\photo_jpg\62c5a2a3c0.jpg,photo,0.20637106895446777,9c471b16c3cc73d8
data\photo_jpg\62c8619eeb.jpg,photo,0.32567352056503296,94e350d55383ed6a
data\photo_jpg\62e2c15e98.jpg,photo,0.24687081575393677,d6d7e800019d97ee
data\photo_jpg\62e79f1dd2.jpg,photo,0.2074216604232788,d229d31e61d63dc2
data\photo_jpg\630d324a16.jpg,photo,0.1963362693786621,c08e3bf1c99da8b2
data\photo_jpg\631cc9e7d1.jpg,photo,0.21096742153167725,dee981051d7ad38c
data\photo_jpg\631f90f7a9.jpg,photo,0.2438507080078125,d9e6c4c4e8c93d19
data\photo_jpg\632020c3e8.jpg,photo,0.2658955454826355,9ec7713c2f192466
data\photo_jpg\632858e7c4.jpg,photo,0.19186806678771973,846ec0d9792ddc33
data\photo_jpg\633128bbae.jpg,photo,0.35022515058517456,992666d99e25c966
data\photo_jpg\6334aea3e0.jpg,photo,0.25015318393707275,80e3f26378903f2f
data\photo_jpg\63372e9038.jpg,photo,0.2810155153274536,b6d92c53b5ad5812
data\photo_jpg\633edb47c9.jpg,photo,0.24915099143981934,90c57b3333db4c2c
data\photo_jpg\634246cbc0.jpg,photo,0.22230136394500732,c33a4ec23af161cb
data\photo_jpg\634e2ff9c5.jpg,photo,0.37850040197372437,8dd675b027273296
data\photo_jpg\634f5cf142.jpg,photo,0.2508266568183899,d6864ebf5634c8c8
data\photo_jpg\635907bad9.jpg,photo,0.2657257318496704,ec9b33ec8053ec89
data\photo_jpg\6360e41e69.jpg,photo,0.2843940258026123,d6da48c9e9739a12
data\photo_jpg\636280c73d.jpg,photo,0.2771245837211609,818e7fd10ca63b39
data\photo_jpg\636d76c49a.jpg,photo,0.21965885162353516,cfc1da9230b62d36
data\photo_jpg\6376737353.jpg,photo,0.18503975868225098,d0d0e62e49d8fa27
data\photo_jpg\6376c3ffa5.jpg,photo,0.24864637851715088,c1c33ff0e03f64c4
data\photo_jpg\6379773e3f.jpg,photo,0.3263583183288574,c592506f3bc446bb
data\photo_jpg\637a28f9cf.jpg,photo,0.24386906623840332,89ab9f95564a6a62
data\photo_jpg\638093f853.jpg,photo,0.1960112452507019,9d91988dc8a8e7e3
data\photo_jpg\6383f39af4.jpg,photo,0.2616577744483948,c9c7dc99d6e28096
data\photo_jpg\63959943dd.jpg,photo,0.26468324661254883,854145fb3a971f13
data\photo_jpg\639ed4c744.jpg,photo,0.21296262741088867,b2b8e168c4d07cd7
data\photo_jpg\63a0582761.jpg,photo,0.24934273958206177,918f7879079ea178
data\photo_jpg\63b4aeae20.jpg,photo,0.1932021975517273,f0eff8027906b19a
data\photo_jpg\63b6bc086c.jpg,photo,0.3481253981590271,9c9a0c20c2e5fe9f
data\photo_jpg\63bf7ae1cf.jpg,photo,0.23026275634765625,ae8dd16a8f91f00e
data\photo_jpg\63d194e1df.jpg,photo,0.2352960705757141,8480b92f2e5a76b7
data\photo_jpg\63e007e789.jpg,photo,0.18548423051834106,80a72fc90f69c796
data\photo_jpg\63e73c1dc9.jpg,photo,0.2070114016532898,87c6d87d488e1763
data\photo_jpg\63e885e644.jpg,photo,0.2559785842895508,c6d599baea16f104
data\photo_jpg\63f6cea734.jpg,photo,0.35213005542755127,ceceb2e235706139
data\photo_jpg\63fef59198.jpg,photo,0.19953536987304688,e9d610e916e96993
data\photo_jpg\6401c2d6c0.jpg,photo,0.25386911630630493,868ed90fdb10f9e0
data\photo_jpg\6417787af0.jpg,photo,0.3292999863624573,95975b15360b3339
data\photo_jpg\6421360d4f.jpg,photo,0.4136154055595398,80a64b6926b6b97d
data\photo_jpg\64247b3eb5.jpg,photo,0.1984041929244995,8fbb7090f2ca2c65
data\photo_jpg\6431f96d10.jpg,photo,0.3842839002609253,b66aebb89468c0b5
data\photo_jpg\64356423f2.jpg,photo,0.21396100521087646,9292093a6d6de9ad
data\photo_jpg\6438b04e89.jpg,photo,0.3153839111328125,9596e2646af15a3c
data\photo_jpg\643916e05b.jpg,photo,0.3006737232208252,a0a05ed6906f4f3e
data\photo_jpg\64397cbb62.jpg,photo,0.3136545419692993,8e9c5e4f23a0ca5e
data\photo_jpg\6440dd45f8.jpg,photo,0.2573506832122803,c68cf3ec96347e80
data\photo_jpg\6444bc3ca4.jpg,photo,0.2776302099227905,d4c444acf5b73d81
data\photo_jpg\6447774e95.jpg,photo,0.26766252517700195,d1d336ba2276c989
data\photo_jpg\6457f79ca3.jpg,photo,0.32022714614868164,c4803b4ecf313eec
data\photo_jpg\646da34032.jpg,photo,0.2474205493927002,8caa23515a8e3bf5
data\photo_jpg\64813f537a.jpg,photo,0.24628090858459473,9d97336c4bc2323c
data\photo_jpg\6493077860.jpg,photo,0.2459425926208496,da5927c0ca0c8f6f
data\photo_jpg\649df99535.jpg,photo,0.3158406615257263,f6e11ee049b4439d
data\photo_jpg\64a519abd0.jpg,photo,0.32665199041366577,ccc2b2a6e7351d83
data\photo_jpg\64bd39e960.jpg,photo,0.22245723009109497,c8febf84c2e37120
data\photo_jpg\64c68d0aa3.jpg,photo,0.3727617859840393,c148ec7192de6ea5
data\photo_jpg\64c6b6a511.jpg,photo,0.3174029588699341,8dcd92d2cbc4c9c3
data\photo_jpg\64cf019733.jpg,photo,0.283733606338501,cc49c15bb19bac33
data\photo_jpg\64d0a7acf2.jpg,photo,0.2969062924385071,ac33c824b36e9ce3
data\photo_jpg\64d362378f.jpg,photo,0.25221699476242065,d9d427062e336ef0
data\photo_jpg\64e21dfda0.jpg,photo,0.24160617589950562,dbe325e0e0803f1f
data\photo_jpg\64ee7530ff.jpg,photo,0.2703391909599304,e285cdcec3170e2e
data\photo_jpg\64f06b5ceb.jpg,photo,0.24299311637878418,adbc6dc13719c0ac
data\photo_jpg\64fcd56944.jpg,photo,0.33942729234695435,c78dcdc7594361e0
data\photo_jpg\6533b9656e.jpg,photo,0.2583193778991699,9368ec536c9713ac
data\photo_jpg\65344ad883.jpg,photo,0.26571768522262573,c6b93bc4b9274439
data\photo_jpg\653774f59a.jpg,photo,0.2915349006652832,a1dee9bdc6a10649
data\photo_jpg\654dce0bc5.jpg,photo,0.37978196144104004,d0c28ab66e7969b1
data\photo_jpg\6558098202.jpg,photo,0.2554149627685547,d54a3e65dc0873c5
data\photo_jpg\6561bd46ba.jpg,photo,0.36126208305358887,c61cf8ac34673b23
data\photo_jpg\657337796d.jpg,photo,0.23952633142471313,d0986f6f4390b9a9
data\photo_jpg\657a1ebe3d.jpg,photo,0.24380099773406982,9a87ee70191de0a7
data\photo_jpg\657bf0b295.jpg,photo,0.4065927267074585,a8b519c83fcc6687
data\photo_jpg\657d970481.jpg,photo,0.4306895136833191,9cf898276395be42
data\photo_jpg\65881ff201.jpg,photo,0.25533562898635864,c9c08933b67ac7c9
data\photo_jpg\6589904ec0.jpg,photo,0.2628920078277588,dad8e561215e3e54
data\photo_jpg\65a09899f8.jpg,photo,0.2471100091934204,d0ff82e5a3494e58
data\photo_jpg\65a6d3e7e2.jpg,photo,0.2913086414337158,9f83625cbf60469c
data\photo_jpg\65ba65db68.jpg,photo,0.2528536319732666,c38399d976278cd8
data\photo_jpg\65cf11fe0e.jpg,photo,0.34730035066604614,d9c623f73c8003f3
data\photo_jpg\65e0307c38.jpg,photo,0.4007836580276489,864949a6791c7be6
data\photo_jpg\65e1c3f768.jpg,photo,0.2437111735343933,95b7261549d2b52d
data\photo_jpg\65eb33194f.jpg,photo,0.22120630741119385,85e26815a3cafc3d
data\photo_jpg\65f48bdd36.jpg,photo,0.2405869960784912,9296656d6c1f1a71
data\photo_jpg\65ff1c4226.jpg,photo,0.31306254863739014,d3f22cd8d52d0af0
data\photo_jpg\660a638976.jpg,photo,0.3210868835449219,9ce7504e7a390f4c
data\photo_jpg\661aadc417.jpg,photo,0.6183754205703735,f02406d178f782fb
data\photo_jpg\661d51efae.jpg,photo,0.25541919469833374,b2cda1360f60d39b
data\photo_jpg\662c5c4ff4.jpg,photo,0.245378315448761,ccc698133319d9db
data\photo_jpg\6635a31ee1.jpg,photo,0.302260160446167,b3b3481c4cf3a66c
data\photo_jpg\66361eea70.jpg,photo,0.3483312129974365,d2e9b08ea91af287
data\photo_jpg\6639b516d5.jpg,photo,0.35002654790878296,80973f48a4ff5b11
data\photo_jpg\663b9a1924.jpg,photo,0.41692817211151123,bfd96146c76e80e0
data\photo_jpg\66488583ab.jpg,photo,0.2717761993408203,dc19d3d2d3843e68
data\photo_jpg\664b161ecc.jpg,photo,0.3006966710090637,b2b2cc4c3eb3a34c
data\photo_jpg\667c0fd61b.jpg,photo,0.30583012104034424,bbbf8cc1e27628a0
data\photo_jpg\6690a30a29.jpg,photo,0.2840084433555603,c0f072ac1e5c2f2f
data\photo_jpg\66ad36a8d6.jpg,photo,0.16904735565185547,c0802b3fffff800a
data\photo_jpg\66af3aa4b1.jpg,photo,0.38334131240844727,9d13e74e648c716c
data\photo_jpg\66b54569e6.jpg,photo,0.282803475856781,92c7699e4f61988e
data\photo_jpg\66cb408c30.jpg,photo,0.31505894660949707,f08ee4d86e26916d
data\photo_jpg\66db0fe6b4.jpg,photo,0.21885579824447632,97c390b38f7b2438
data\photo_jpg\66dbf73abc.jpg,photo,0.19992953538894653,9c168d4d69673939
data\photo_jpg\66e71841a4.jpg,photo,0.29700106382369995,bdb513132e6c64c6
data\photo_jpg\66f8456cb7.jpg,photo,0.22381651401519775,8cd067df1616a3a5
data\photo_jpg\6700b4b7bb.jpg,photo,0.3376489281654358,83b8dd5b1217a4e9
data\photo_jpg\670d9aa07f.jpg,photo,0.25104832649230957,dea1a4d2691e71cc
data\photo_jpg\670dbb29d1.jpg,photo,0.22606849670410156,b6c040b73bc8a65f
data\photo_jpg\6717eca3cc.jpg,photo,0.26702964305877686,c78c3933e6cc3869
data\photo_jpg\6728f4bba7.jpg,photo,0.25042790174484253,e39dd0c67e701d09
data\photo_jpg\6731de7cdc.jpg,photo,0.24321401119232178,84f13cc9d92d83e3
data\photo_jpg\6736ee186d.jpg,photo,0.31062257289886475,84806b6f1f95ec6a
data\photo_jpg\674bf68b95.jpg,photo,0.2832816243171692,8fc070bf2ce00f1f
data\photo_jpg\674c25f70e.jpg,photo,0.21122723817825317,c1c25a6dbd53bb80
data\photo_jpg\6751643b4b.jpg,photo,0.23735779523849487,ebc0b477f039980e
data\photo_jpg\675e6b6065.jpg,photo,0.35476744174957275,d45c86c4d4c67673
data\photo_jpg\675eb73e32.jpg,photo,0.261336088180542,84972a5971c6bd63
data\photo_jpg\676a38fcf2.jpg,photo,0.24164098501205444,86a5929bf5486db4
data\photo_jpg\676d2377ea.jpg,photo,0.2975226640701294,dc3983d33c3c4369
data\photo_jpg\67811f844f.jpg,photo,0.13972824811935425,9944d6661959f92e
data\photo_jpg\6798a2a50d.jpg,photo,0.24177098274230957,b0ae598ceb2596c9
data\photo_jpg\679f2b8c09.jpg,photo,0.23481762409210205,a9928df443e9523d
data\photo_jpg\67ad9f90eb.jpg,photo,0.23388057947158813,858581e27174f9be
data\photo_jpg\67ae13d8fd.jpg,photo,0.21436721086502075,bc83512abc563b2d
data\photo_jpg\67b03b9ae6.jpg,photo,0.3191038966178894,e394d54384742bed
data\photo_jpg\67b2023cdc.jpg,photo,0.2624943256378174,d8b8cf870e6f7030
data\photo_jpg\67b303bc1f.jpg,photo,0.2460484504699707,c1cc2b3b685b58b5
data\photo_jpg\67bf2caa0d.jpg,photo,0.23839908838272095,cfb338463f746824
data\photo_jpg\67cb59fe1b.jpg,photo,0.2459060549736023,c5c64a7ebd8d0362
data\photo_jpg\67d30c5976.jpg,photo,0.2591472864151001,a0f64f9de003397a
data\photo_jpg\67e82318a8.jpg,photo,0.2926257252693176,9c0b7337066f1d64
data\photo_jpg\67fa0b1fff.jpg,photo,0.31027519702911377,d4efec9bd8c09190
data\photo_jpg\67ffae436a.jpg,photo,0.24036866426467896,b5ad2e5454b432d5
data\photo_jpg\680e403ee6.jpg,photo,0.23093974590301514,9c1db1b06178bc8f
data\photo_jpg\68161f940a.jpg,photo,0.2936815619468689,94d27abd0bcd3950
data\photo_jpg\681747f03e.jpg,photo,0.3873751163482666,e0905f47793433cb
data\photo_jpg\681949c029.jpg,photo,0.43401408195495605,bb879ed18e42c9a8
data\photo_jpg\681df42505.jpg,photo,0.32581233978271484,c0cc78be5ee21b91
data\photo_jpg\682e0844c2.jpg,photo,0.2918562889099121,aed058add54a25b6
data\photo_jpg\6836334767.jpg,photo,0.25451749563217163,951b2a8dd54a4abe
data\photo_jpg\683ff91f55.jpg,photo,0.2870942950248718,92cd376cb086537c
data\photo_jpg\684690671a.jpg,photo,0.2666052579879761,e0eae8e087f4e487
data\photo_jpg\684be8790c.jpg,photo,0.3419908285140991,9ae4d1f42f217332
data\photo_jpg\685174f022.jpg,photo,0.21047872304916382,d789e0673f658d02
